num,subject,nick,write_time,views,url,contents
436224,K리거 유럽 빅리그 갈 선수 정보좀요,만두쓰,23.08.20,243,http://m.cafe.daum.net/rocksoccer/ADs2/436224?searchView=Y,"쿠플로 k리그 챙겨보고 있는데 수준도 높고 재밌더라구요 어제 울산대전북 경기도 재밌었습니다
혹시 이선수는 유럽 빅리그 갈 재목이다 하는 케이리거 선수있을까요?
그 선수 주목해서 경기보면 더 재밌을것 같아서요"
435951,쿠플에서 풀경기다시보기 어떻게하나요?,lgxj20,23.08.19,194,http://m.cafe.daum.net/rocksoccer/ADs2/435951?searchView=Y,울산전북다시보고싶은데 2분하일라이트만있네요?
435825,[움짤][울산 vs 전북] 다음 쿠플픽 게스트 : 축구 지니어스 장동민.gif,음교수2,23.08.19,535,http://m.cafe.daum.net/rocksoccer/ADs2/435825?searchView=Y,
435823,다음 쿠플픽 초대손님 (장동민) fc서울vs울산현대,King of asia ULSAN,23.08.19,48,http://m.cafe.daum.net/rocksoccer/ADs2/435823?searchView=Y,장동민 나옴
435822,28라운드 서울 vs 울산 쿠플픽 게스트 장동민 ㄷㄷㄷㄷ,이태석이승준,23.08.19,37,http://m.cafe.daum.net/rocksoccer/ADs2/435822?searchView=Y,ㄷㄷㄷㄷ
435364,[움짤][울산 vs 전북] 쿠플 뉴페이스 김희주 아나운서.gif,음교수2,23.08.19,454,http://m.cafe.daum.net/rocksoccer/ADs2/435364?searchView=Y,
435358,[★울산][울산 vs 전북] 김승규 그 장면에서 카메라 돌려버리는 쿠플픽.gif,음교수2,23.08.19,789,http://m.cafe.daum.net/rocksoccer/ADs2/435358?searchView=Y,
435346,[★전북][울산 vs 전북] 쿠플픽이 아직은 어색한 단버지.gif,음교수2,23.08.19,622,http://m.cafe.daum.net/rocksoccer/ADs2/435346?searchView=Y,
435345,[★울산][울산 vs 전북] 쿠플픽 최다 출연자 홍명보 감독.gif,음교수2,23.08.19,267,http://m.cafe.daum.net/rocksoccer/ADs2/435345?searchView=Y,
435339,[★울산]쿠플 해설콤비 등판 정용검 한준희,울산골수빠,23.08.19,369,http://m.cafe.daum.net/rocksoccer/ADs2/435339?searchView=Y,
435336,[★울산]쿠플게스트 정성호 등판!!,울산골수빠,23.08.19,784,http://m.cafe.daum.net/rocksoccer/ADs2/435336?searchView=Y,
434620,[K리그]K리그1 26라운드 공식 관중수,이태석이승준,23.08.13,986,http://m.cafe.daum.net/rocksoccer/ADs2/434620?searchView=Y,"전북 vs 수원 14,216명
강원 vs 울산 8,369명
지난 24라운드 수원전(11,084명) 이후 두 번째로 많은 관중이 찾아오셨습니다.
제주 vs 수원FC 5,443명
대전 vs 서울 13,290명
인천 vs 대구 9,349명
이번 경기로 올 시즌 홈경기 누적관중 10만 관중을 돌파하였습니다.
포항 vs 광주 7,206명
26라운드 총 관중수 57,873명
26라운드 평균 관중수 9,646명
2023시즌 누적 관중수 1,590,351명
2023시즌 평균 관중수 10,195명
27라운드 매치업
8월 18일 금요일
19:30 수원 vs 제주 수원월드컵경기장
19:30 인천 vs 광주 인천축구전용경기장
8월 19일 토요일
19:00 울산 vs 전북 울산문수축구경기장(쿠플픽)
19:00 강원 vs 수원FC 강릉종합운동장
19:30 서울 vs 대구 서울월드컵경기장
8월 20일 일요일
19:00 포항 vs 대전 포항스틸야드"
433968,근데 진짜 쿠플 ui 님들 안불편하신가요,잔소리 봇,23.08.12,75,http://m.cafe.daum.net/rocksoccer/ADs2/433968?searchView=Y,"저는 다른거보댜 경기 넘어다니기가 매우 불편
화면분할은 고사하고 옆에 타경기 링크 좀 넣어주지"
433662,[K리그]K리그1 27~29라운드 쿠플픽 일정(제주 첫 출연),이태석이승준,23.08.09,526,http://m.cafe.daum.net/rocksoccer/ADs2/433662?searchView=Y,"27라운드 울산 vs 전북
28라운드 울산 vs 서울
29라운드 제주(첫 쿠플픽) vs 전북"
433629,쿠플에 경기 연기라고 나오네요.,금새록,23.08.09,426,http://m.cafe.daum.net/rocksoccer/ADs2/433629?searchView=Y,쿠피셜  뜸
432103,페트레스쿠 감독 기자회견 시작,이태석이승준,23.08.03,264,http://m.cafe.daum.net/rocksoccer/ADs2/432103?searchView=Y,쿠플 ㄱㄱㄱ
431979,전북 오픈트레이닝 보고계신가요,Leno,23.08.02,647,http://m.cafe.daum.net/rocksoccer/ADs2/431979?searchView=Y,쿠플에서 해주고 있습니당
431793,오 지금 쿠플 상암 항공샷 엄청 멋지네요,Leno,23.07.30,148,http://m.cafe.daum.net/rocksoccer/ADs2/431793?searchView=Y,"나무들이 울창해서 ㄷㄷ
그리고 외국 구장들 몇군데 가봤는데
상암도 월클급이긴 하죵"
431549,요새 k리그가 핫한게 체감이되는게,빈살만,23.07.28,579,http://m.cafe.daum.net/rocksoccer/ADs2/431549?searchView=Y,"각종 매체나 쿠플이 흥한것도있지만
평소 케이리그 이야기 아예안하고 잘모르던 지인들도 케이리그 하이라이트는 한번씩 보는가봐요ㅋㅋㅋ
특히 울산,광주,대전 축구가 재밌다는 이야기들이 많네요"
431517,쿠플 어제 경기 하이라이트나 풀영상은 없는건가요?,K리그1평화왕,23.07.28,563,http://m.cafe.daum.net/rocksoccer/ADs2/431517?searchView=Y,"작년에도 없던거 같기도 하고
기억이 잘안나네요
딴건 모르겠고
엄마 영탁 보여줘야되는데...ㅋㅋㅋ"
431497,쿠플이 K리그 선택한게 왜이리 고마운지 ㅠㅠ,캐스커,23.07.27,"1,196",http://m.cafe.daum.net/rocksoccer/ADs2/431497?searchView=Y,"솔까
이렇게 진심으로 해줄줄은 몰랐음
쿠플에게 큰절함 ㅎㅎ"
431492,쿠플이 오늘 저지른 만행들(널리퍼트려주십쇼),뭐라고하지,23.07.27,"5,477",http://m.cafe.daum.net/rocksoccer/ADs2/431492?searchView=Y,"-킥오프 한시간 반 전부터 프리뷰쇼 시작
-매치별 게스트 적절 섭외(AT마드리드:라리가 생활한 리춘수,맨시티:홀란 남매 엄란드,파리:파비생제르맹 파비앙)
-시메오네,미린다 단독인터뷰
-하프타임쇼 아이들 섭외(축구화 착용)
-다양한 카메라 설치,드론촬영(상암경기장 주변 전경 포함 경기중에도 사용)
-무승부 대비 승부차기 이벤트 준비(이건 쿠팡이 한건지는 모르겠음ㅋㅋ)
-지상파나 케이블채널처럼 수훈선수인터뷰 패스하지않고 르마,그리즈만,이순민 인터뷰 충분히함(질문은 약간 아쉬웠지만)
-경기 후 기자회견까지 풀 라이브 내보냄
-경기 후 간소한 콘서트 개최(태민,몬스타엣스 셔누x형원,영탁)
-작년부터 해외인기클럽초청해서 국내에서 맞대결 성사
-프리시즌 거의 전경기 중계
-FA컵 전경기 중계(그 전에는 중계안되는것도 많았음)
-5년간 라리가 독점중계
-리그앙 올시즌 온라인 단독중계
-그리스,벨기에리그 중계(홍현석,황인범 출전)
이 모든게 한달에 4,990원(쿠팡와우도 동시사용)"
431454,이제 축구중계는 쿠팡이 다 독점 했으면 좋겠네요~~,K리그가 미래다,23.07.27,723,http://m.cafe.daum.net/rocksoccer/ADs2/431454?searchView=Y,"쿠팡 K리그 중계 뿐만 아니라 축구중계가
고퀄리티로 구성이 너무 좋네요~~~
진짜 연구 많이한거 같아요~
올시즌 K리그도 잘 보고 있는데~
쿠팡 지금 폼이라면 앞으로 중계기술 더 진보할거 같은데.
앞으로 K리그 경기뿐만 아니라 국대경기도 다 독점 했으면 좋겠어요~~
이정도 중계 퀄리티면 쿠플 가성비 너무 좋은거 같아요~
한달 10000원까지 올려도 볼수 있을듯요~"
431453,쿠플 기자회견도 보여줌.,레오빠드,23.07.27,104,http://m.cafe.daum.net/rocksoccer/ADs2/431453?searchView=Y,여러가지 시도 많이 하네요.
431444,Psg 전북 경기시간 추후 변경 가능,레오빠드,23.07.27,"1,303",http://m.cafe.daum.net/rocksoccer/ADs2/431444?searchView=Y,"좀전에 쿠플에서 Psg 전북 경기시간 추후 변경 가능으로 떳네요.
날씨보고 야간 경기 가능성도 있네요.
바꼈음 좋겠는데"
431383,경기 끝나고도 공연 있다니 와,우왁굿,23.07.27,527,http://m.cafe.daum.net/rocksoccer/ADs2/431383?searchView=Y,쿠플 혜자네요
431232,저는 전혀 안 끊기는데 회선 속도차이일까요?,우왁굿,23.07.27,102,http://m.cafe.daum.net/rocksoccer/ADs2/431232?searchView=Y,"스마트tv로  내장된 쿠플 어플로 보고 있습니다.
엘지유플 1기가 인터넷이고요.
전혀 끊긴 적이 없어요.
1기가인데도 끊기시는 분 계신가요?"
431009,락싸인이라면 쿠플 구독합시다,우왁굿,23.07.27,82,http://m.cafe.daum.net/rocksoccer/ADs2/431009?searchView=Y,"쿠팡이 국내축구 중계도 잘해주고
하프타임쇼도 멋있게 꾸며주는데
한달 5천원 저렴하지 않나요? 이정도면 괜찮은거 같은데"
430763,쿠플 엄청 끊겨요,ganadara,23.07.27,150,http://m.cafe.daum.net/rocksoccer/ADs2/430763?searchView=Y,"볼수가 없는 지경인데.
저만 그러나요?"
430749,쿠플 화질??,치킨에는맥주,23.07.27,112,http://m.cafe.daum.net/rocksoccer/ADs2/430749?searchView=Y,티비로 보는중인데 평상시보다 화질이 더 좋은느낌이네요 ㄷㄷ
430725,쿠플 틀어놨는데 k리그 광고 제대로 뽑았네요 ㅋㅋㅋ,Alexis Sanchez,23.07.27,356,http://m.cafe.daum.net/rocksoccer/ADs2/430725?searchView=Y,올시즌 케이리그 열기 대단한거 같아요 진심
430575,쿠플 수수료만해도 짭짤하겠어요,이너피스,23.07.25,743,http://m.cafe.daum.net/rocksoccer/ADs2/430575?searchView=Y,"당일 취소 아니면 무조건 수수료라니 진짜 너무하네...
psg 전북 보러가려다 일정이 확실치 않아 다시 취소하는데  하루사이 벌써 10퍼 수수료 ㅠ"
427801,쿠팡은 올 시즌 크리그 포텐 터지는거 예상하고 투자 했을까?,Bazilak Kal Kuksu,23.07.16,"2,689",http://m.cafe.daum.net/rocksoccer/ADs2/427801?searchView=Y,"쿠팡에서 진짜 고퀄중계 및 프리뷰등 정말 축덕으로
행복사하기 직전임
쿠팡은 코로나 직전부터 뭔가 감지하고 투자했을까?
뜬금없이 네이버중계 없애고 쿠팡 독점한다했을때
의외였는데 결과적으로 대성공인거 같다
아직까진 얼마나 수익이나고 쿠플이나 쿠팡자체적으로나 이득인지는 모르겠지만
리그팬으로 감사할따름이다 ㅠㅠ
지금 이 열기도 쿠팡의 관심도 오래 지속됐음하는
바람일뿐..
단 하나 작은 소망이 있다면..
내 작은 부산도 올 해는 풀옵까지 가길.."
427623,쿠플 제발 중계 끊지 말아줘 제발 !!,이명박,23.07.15,133,http://m.cafe.daum.net/rocksoccer/ADs2/427623?searchView=Y,
426791,요새 K리그 넘 재밌음,RightNow,23.07.13,640,http://m.cafe.daum.net/rocksoccer/ADs2/426791?searchView=Y,"서울 살지만 특정 구단 팬이 아니라서 관심이 덜 했었는데
(그래도 FC 서울 직관은 매년 3번 정도씩은 간듯)
요새 쿠플에서 하고 나서
경기 다시 보기 , 하이라이트 , 골 장면 보는 것도 편하고
일단 옛날처럼 안되면 뻥 때리고 달려가고 계속 파울 나고 이런 느낌이 아니라
전술적으로 트렌드를 쫒아가려는 감독이 많네요.
후방 빌드업 , 팀 단위 압박이나 라인 컨트롤 하는 팀도 많고
다 똑같은 뻔한 축구가 아니라
요새 너무 재밌어요.
그리고 체감상 주변에 직관 가는 여자팬들도 꽤 늘은 느낌?
예전엔 K리그하면 아쉽게도 '야구에 밀린다' '재미없다'란 인식이 관심 없는 사람 사이에서 많았거든요.
아직 국내 제 1의 스포츠는 야구가 맞겠지만
요새 K리그는 재밌다는 인식이 늘고 여성팬들 유입도 많아져서 볼거리가 많아져서 좋네요.
옛날에 K리그 안 볼 때는 유럽 빅리그 끝난 여름은 노잼이었는데
요샌 K리그가 있어서 주말이 심심하지 않네요"
426753,"[K리그]쿠플 K리그 인트로 주민규, 문선민, 나상호 투입 / 황의조, 조규성, 기성용 교체아웃.gif",음교수2,23.07.13,"1,584",http://m.cafe.daum.net/rocksoccer/ADs2/426753?searchView=Y,"3R부터 쿠플 유투브 인트로 투입
20R 황의조 서울과 작별 후 주민규 투입
22R 조규성 미트윌란 이적 후 문선민 투입과 동시에 나상호 투입 / 이청용 & 이승우 리뉴얼"
425932,근데 방송사는 다 달라도 쿠플에서 다 찍고있는거죠???,취미요리,23.07.12,269,http://m.cafe.daum.net/rocksoccer/ADs2/425932?searchView=Y,ㅈㄱㄴ
425828,수원 포항 티비중계 없나요??,사라비아요,23.07.12,134,http://m.cafe.daum.net/rocksoccer/ADs2/425828?searchView=Y,쿠플만 있나요?ㅠㅠ
424443,전반기 쿠플픽 끝이네요,박종윤팬,23.07.08,147,http://m.cafe.daum.net/rocksoccer/ADs2/424443?searchView=Y,올스타 휴식기 이후에 돌아오는듯
424132,오늘 쿠플픽 피디가 미리 시말서 쓰다고했는데ㅋㅋㅋㅋㅋㅋㅋㅋ,김지우,23.07.08,452,http://m.cafe.daum.net/rocksoccer/ADs2/424132?searchView=Y,ㄹㅇ노빠구ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아슬아슬했음ㅋㅋㅋㅋㅋㅋㅋ
424129,쿠플픽 조성룡 입갤 ㅋㅋㅋㅋ,울산현대호랑이축구단,23.07.08,192,http://m.cafe.daum.net/rocksoccer/ADs2/424129?searchView=Y,과연 조성룡의 징크스는 어케 될 것인가?!?!?!
424128,승요 조성룡 ㅋㅋㅋㅋㅋ,미니언즈,23.07.08,53,http://m.cafe.daum.net/rocksoccer/ADs2/424128?searchView=Y,"쿠플픽에도 언급 해줬네요 ㅋㅋ
16전 무패 ㄷㄷ"
424126,요즘 K리그 쿠플픽 꿀잼이네 ㅋㅋㅋㅋ,Bazilak Kal Kuksu,23.07.08,73,http://m.cafe.daum.net/rocksoccer/ADs2/424126?searchView=Y,"지난번 조나탄도 재밌더만
흥궈신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
블랙앤화이트 드립에 챗창 ???? 도배되는것도
개웃기네 ㅋㅋㅋㅋ"
424112,흥궈신 : 거마비 정도 주면 매번 쿠플픽 올수 있음,안양윤두준,23.07.08,145,http://m.cafe.daum.net/rocksoccer/ADs2/424112?searchView=Y,
424093,[★울산][포항 vs 울산] 사실상 쿠플픽 고정게스트급인 홍명보 감독.gif,음교수2,23.07.08,475,http://m.cafe.daum.net/rocksoccer/ADs2/424093?searchView=Y,
424092,"쿠플픽 김기독감독: 고영준 선발,백성동 교체",별이삼샵,23.07.08,196,http://m.cafe.daum.net/rocksoccer/ADs2/424092?searchView=Y,정보방출
424088,쿠플픽 데스크 바뀜!!,이태석이승준,23.07.08,704,http://m.cafe.daum.net/rocksoccer/ADs2/424088?searchView=Y,좀 더 쿠플스러워진 느낌??
424087,드디어 기다리고 기다리던 포항 쿠플픽!,미니언즈,23.07.08,114,http://m.cafe.daum.net/rocksoccer/ADs2/424087?searchView=Y,시작~~~~합니다!!!
423798,쿠플픽 동해안더비 게스트 흥궈신 얘기가 있던데,음교수2,23.07.06,"1,153",http://m.cafe.daum.net/rocksoccer/ADs2/423798?searchView=Y,"진짜에요??
진짜면 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
423704,동해안더비 해설진 근황,라인타는김승대,23.07.05,"2,138",http://m.cafe.daum.net/rocksoccer/ADs2/423704?searchView=Y,"쿠플픽 정용검 한준희
스카이스포츠 배성재 이상윤
1,2위 싸움이라고 중계진 몰빵인가 ㅋㅋㅋ"
423483,[☆포항]근데 정용검 다음 쿠플픽 경기 또 중계 맡아서 할려나,라인타는김승대,23.07.03,456,http://m.cafe.daum.net/rocksoccer/ADs2/423483?searchView=Y,"원래 정용검 배성재 번갈아가면서 하는걸로 아는데 이번에 정용검 슈퍼매치랑 울산 광주 2번 했으니 배성재가 중계 맡을려나...근데 그렇다기엔 정용검이 흥켈메 오피셜 때릴때 ""진행을 어떻게 해야될지 걱정인데"" 라고 언급한거 보면 울산 포항도 정용검이 맡아서 할려나..?"
423462,[★광주]쓰기 싫었지만 쓰는 울산전 직관 후기 : 골을 먹어도 하필이면,이으뜸(광주FC),23.07.02,791,http://m.cafe.daum.net/rocksoccer/ADs2/423462?searchView=Y,"운좋게 쿠플픽 방송하는 거 직관했네요. ㅎㅎ  이정효 감독 - 홍명보 감독 - 조나단 순으로 직관
효버지 생일이라 팬들이 생일축하 노래도 불러주고, 분위기 좋았는데.
홍명보 감독 얼굴 보니까 짜증이 올라 오더라구요.
경기는 아쉽게 분패. 전북전 로테 돌리면서 정의 구현에 나섰지만,
오히려 속죄골을 넣게 해줘 버렸네요.
진짜 짜증이.
물론 이제 앞으로 해당 선수들이 반성하고, 개선하는 모습을 보여주면 된다고 생각해서, 선수들에겐 더 뭐라 안하는데.
지금까지 일련의 과정을 만들었던 연맹, 울산 구단, 코치진들에게 본때를 못 보여준게 원통하더라구요.
식빵 진짜 골을 먹혀도 당사자에게 먹혀서
속죄 세레머니 하게 만드냐.
경기 종료 후 인사해준 김태환 선수 감사합니다. (김민혁은 안 온거 같네요. 내가 못봤나)
김태환 선수는 프로구단은 광주를 거치지 않았지만, 고향팀에 인사와줘서 고맙더라구요.
(경기중엔 태환선수 제발 빡치지 마라고 계속 빌었음. 엄지성이랑 같은 라인쪽이라.)
상위권으로 치고 나갈 기회에 번번히 제동이 걸려서 아쉽네요.
올라갈 팀은 올라가는데, 아직 우리 실력이 부족하긴 한 가 봐요.
다음 광주 홈경기가 하필 대구전이라 머리가 지끈 ㅠㅜ
이번엔 징크스 이겨내 봅시다!"
423459,[K리그]K리그1 20라운드 공식 관중수,이태석이승준,23.07.02,745,http://m.cafe.daum.net/rocksoccer/ADs2/423459?searchView=Y,"전북 vs 제주 12,175명
대구 vs 수원삼성 12,175명
올 시즌 5번째 매진이며
서울, 울산, 전북, 대전, 수원삼성에 이어 6번째로 누적관중 10만 관중을 넘었습니다.
서울 vs 대전 22,637명
올 시즌 7번째로 2만 이상 관중이 찾아왔으며
올 시즌 전 경기 1만 이상 관중이 찾아왔습니다.
광주 vs 울산 5,982명
지난 전북전에 이어 두번째로 매진되었습니다.(S석 미개방)
그리고 평균관중 4천명대로 올랐습니다.
포항 vs 수원FC 5,441명
인천 vs 강원 5,076명
20라운드 총 관중수 63,486명
20라운드 평균 관중수 10,581명
2023시즌 총 누적 관중수 1,240,877명
2023시즌 평균 관중수 10,341명
K리그1 21라운드 일정
7월 7일 금요일
제주 vs 대구 19:30 제주월드컵경기장
강원 vs 광주 19:30 강릉종합운동장
7월 8일 토요일
포항 vs 울산 18:00 포항 스틸야드 - 동해안 더비, 쿠플픽
수원FC vs 인천 19:00 수원종합운동장
전북 vs 서울 19:30 전주월드컵경기장
7월 9일 일요일
대전 vs 수원삼성 19:00 대전월드컵경기장"
423088,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 쿠플 대박이네요,Montella,23.07.02,153,http://m.cafe.daum.net/rocksoccer/ADs2/423088?searchView=Y,하프타임 이렇게 재밌게 본적이없는데 개꿀잼이네요 ㅋㅋㅋㅋㅋㅋㅋ
423021,광주울산 경기 해설캐스터 다른가요?,구태양님,23.07.02,271,http://m.cafe.daum.net/rocksoccer/ADs2/423021?searchView=Y,"쿠플이랑 일반 티비랑
해설과 캐스터라인이 달라요?"
422995,[★광주][광주 vs 울산] 쿠플픽 조나단의 독한 프로필.gif,음교수2,23.07.02,618,http://m.cafe.daum.net/rocksoccer/ADs2/422995?searchView=Y,
422991,[★울산][광주 vs 울산] 쿠플픽 최다 출연자 홍명보 감독.gif,음교수2,23.07.02,671,http://m.cafe.daum.net/rocksoccer/ADs2/422991?searchView=Y,
422990,쿠플픽 보다가 몸에 소름돋음...,윤비트,23.07.02,569,http://m.cafe.daum.net/rocksoccer/ADs2/422990?searchView=Y,"울산팬인데도
매력 개쩌는 이정효"
